reporterID GSM328803 GSM328805 GSM328816 GSM328818 GSM328828
22810 206030.1 1 1 1 1 1
22811 206031.2 1 0 1 1 0
22812 206031.1 1 0 0 1 1
22813 206032.1 0 0 0 1 1
22814 206032.2 0 1 0 1 1
22815 206033.1 1 1 1 1 1
22816 206033.2 1 1 1 1 1
22817 206034.1 1 1 1 1 1
22818 206034.2 1 1 1 1 1
22819 206035.2 1 1 1 1 1
22820 206035.1 1 1 1 1 1
22821 206036.2 1 0 0 0 1
22822 206036.1 1 0 0 0 1
22823 206037.1 0 0 0 0 0
22824 206037.2 0 0 1 0 0
22825 206038.1 0 0 0 1 0
22826 206038.2 1 0 0 0 0
22827 206039.2 1 1 1 1 1
22828 206039.1 1 1 1 1 0
22829 206040.2 0 0 0 0 0
22830 206040.1 1 0 0 1 0
22831 206041.1 1 1 0 1 0
22832 206041.2 1 1 1 1 1
22833 206042.2 0 1 0 1 1
22834 206042.1 0 1 0 1 0
22835 206043.1 1 1 1 1 0
22836 206043.2 1 1 1 1 1
22837 206044.2 1 1 0 1 1
22838 206044.1 1 1 0 1 1
22839 206045.1 1 1 1 1 1
22840 206045.2 1 1 0 1 1
22841 206046.2 1 0 1 1 1
22842 206046.1 0 1 1 1 1
22843 206047.1 1 0 0 1 1
22844 206047.2 0 1 0 1 1
22845 206048.2 1 0 0 0 1
22846 206048.1 1 1 1 0 0
22847 206049.2 0 0 1 0 0
22848 206049.1 1 0 1 0 1
22849 206050.2 1 0 1 1 0
22850 206050.1 1 0 1 0 0
22851 206051.2 1 0 1 0 1
22852 206051.1 1 0 1 1 0
22853 206052.1 0 0 1 0 0
22854 206052.2 0 0 1 0 0
22855 206053.1 0 1 1 1 1
22856 206053.2 0 0 1 0 0
22857 206054.1 1 1 1 1 1
22858 206054.2 1 1 1 0 1
22859 206055.2 1 1 1 1 1
22860 206055.1 1 1 1 1 1
22861 206056.2 1 1 1 1 1
22862 206056.1 1 1 1 1 1
22863 206057.1 0 0 1 0 1
22864 206057.2 0 0 0 0 1
22865 206058.1 1 1 1 1 1
22866 206058.2 1 1 1 1 1
22867 206059.2 1 1 1 1 1
22868 206059.1 1 1 1 1 1
22869 206060.2 1 1 1 1 1
22870 206060.1 1 1 1 1 1
22871 206061.1 0 0 1 0 0
22872 206061.2 1 0 1 1 0
22873 206062.2 0 0 1 0 0
22874 206062.1 0 0 1 0 0
22875 206063.1 1 1 1 0 1
22876 206063.2 1 0 1 0 0
22877 206064.2 1 0 1 1 0
22878 206064.1 1 0 1 1 0
22879 206065.1 1 1 1 1 0
22880 206065.2 1 1 1 1 1
22881 206066.2 0 1 1 1 1
22882 206066.1 0 1 0 1 0
22883 206067.1 1 1 1 1 1
22884 206067.2 1 1 1 1 1
22885 206068.2 1 1 1 0 1
22886 206068.1 1 1 1 1 1
22887 206069.2 1 1 1 1 1
22888 206069.1 1 1 1 1 1
22889 206070.2 1 1 1 1 1
22890 206070.1 1 1 1 1 1
22891 206071.2 0 1 1 1 1
22892 206071.1 0 1 1 1 1
22893 206072.1 1 1 1 0 1
22894 206072.2 1 1 1 0 1
22895 206073.1 1 0 1 1 0
22896 206073.2 1 0 1 1 0
22897 206074.1 1 0 1 0 0
22898 206074.2 1 0 0 1 0
22899 206075.2 0 1 0 0 0
22900 206075.1 0 1 1 0 0
22901 206076.2 1 0 1 1 1
22902 206076.1 1 1 1 1 1
22903 206077.1 1 1 0 1 0
22904 206077.2 0 0 1 0 1
22905 206078.2 1 1 0 1 1
22906 206078.1 0 1 1 1 0
22907 206079.2 0 0 0 1 0
22908 206079.1 1 1 0 1 0
22909 206080.2 1 1 1 1 1
22910 206080.1 0 1 1 1 1
22911 206081.1 0 1 1 1 1
22912 206081.2 1 1 1 0 1
22913 206082.2 1 1 1 1 1
22914 206082.1 0 1 1 0 1
22915 206083.1 1 1 1 1 1
22916 206083.2 0 1 1 1 1
22917 206084.2 1 0 1 0 0
22918 206084.1 1 0 1 0 0
22919 206085.1 1 0 1 1 1
22920 206085.2 1 0 1 1 1
22921 206086.2 0 0 1 0 1
22922 206086.1 0 0 0 0 0
22923 206087.1 0 0 0 0 0
22924 206087.2 0 0 0 0 0
22925 206088.2 1 0 0 0 0
22926 206088.1 1 0 0 0 0
22927 206089.1 1 0 1 0 0
22928 206089.2 1 0 0 0 0
22929 206090.2 1 0 1 0 0
22930 206090.1 1 1 1 0 1
22931 206091.2 1 1 1 1 1
22932 206091.1 1 1 1 1 1
22933 206092.1 1 1 1 1 0
22934 206092.2 1 1 0 0 0
22935 206093.2 0 1 1 1 1
22936 206093.1 0 1 1 0 1
22937 206094.2 1 1 1 0 1
22938 206094.1 1 1 1 0 0
22939 206095.1 1 1 1 1 1
22940 206095.2 1 1 1 1 1
22941 206096.2 1 0 0 0 0
22942 206096.1 0 0 0 0 0
22943 206097.1 1 0 0 1 0
22944 206097.2 0 0 1 1 1
22945 206098.2 0 0 0 0 1
22946 206098.1 0 0 1 0 1
22947 206099.1 1 0 0 1 0
22948 206099.2 0 1 0 0 0
22949 206100.2 1 0 1 0 0
22950 206100.1 1 0 0 0 0
22951 206101.1 1 1 0 0 1
22952 206101.2 1 1 0 1 0
22953 206102.2 1 1 0 0 0
22954 206102.1 0 1 1 0 1
22955 206103.2 1 1 0 1 0
22956 206103.1 1 1 0 1 1
22957 206104.1 1 1 0 0 1
22958 206104.2 1 1 1 0 0
22959 206105.1 0 1 0 0 1
22960 206105.2 0 0 0 0 0
22961 206106.2 0 1 1 0 1
22962 206106.1 1 1 1 0 1
22963 206107.2 1 1 1 1 1
22964 206107.1 1 1 1 1 1
22965 206108.1 1 0 1 0 0
22966 206108.2 1 0 0 0 0
22967 206109.2 1 0 1 0 0
22968 206109.1 0 0 0 0 0
22969 206110.2 0 0 0 0 1
22970 206110.1 0 0 1 0 1
22971 206111.2 0 0 0 1 0
22972 206111.1 0 0 1 1 0
22973 206112.1 1 0 1 1 1
22974 206112.2 0 0 1 1 0
22975 206113.2 1 1 1 1 1
22976 206113.1 0 1 1 1 1
22977 206114.2 1 1 1 1 0
22978 206114.1 1 1 0 1 1
22979 206115.1 1 1 1 1 1
22980 206115.2 1 1 1 1 1
22981 206116.2 1 0 0 0 0
22982 206116.1 0 1 1 1 0
22983 206117.1 1 1 1 1 1
22984 206117.2 0 1 0 1 1
22985 206118.2 0 1 0 1 1
22986 206118.1 0 1 1 1 1
22987 206119.1 1 1 0 1 1
22988 206119.2 1 1 1 1 1
22989 206120.2 1 1 1 0 0
22990 206120.1 1 1 1 0 1
22991 206121.1 0 0 0 0 0
22992 206121.2 0 0 0 0 0
22993 206122.2 0 0 0 1 0
22994 206122.1 0 0 1 1 0
22995 206123.2 1 0 1 1 0
22996 206123.1 1 1 1 1 0
22997 206124.1 1 1 1 1 1
22998 206124.2 1 1 0 1 1
22999 206125.1 1 0 0 1 0
23000 206125.2 0 0 0 1 0
23001 206126.2 1 1 0 1 0
23002 206126.1 1 1 0 1 0
23003 206127.2 0 0 0 1 1
23004 206127.1 1 1 1 0 0
23005 206128.1 1 0 1 0 1
23006 206128.2 1 1 1 1 1
23007 206129.2 1 1 1 1 1
23008 206129.1 1 1 1 1 1
23009 206130.2 1 1 0 1 1
23010 206130.1 0 1 1 1 1
23011 206131.2 1 1 1 1 1
23012 206131.1 1 1 1 1 1
23013 206132.1 1 0 0 0 0
23014 206132.2 1 0 0 0 1
23015 206133.2 1 0 1 1 0
23016 206133.1 1 0 1 1 0
23017 206134.2 0 0 0 1 0
23018 206134.1 0 0 0 1 0
23019 206135.1 0 1 0 0 0
23020 206135.2 0 1 0 0 1
23021 206136.2 0 1 1 1 1
23022 206136.1 0 1 1 1 1
23023 206137.1 0 0 0 1 0
23024 206137.2 0 1 0 1 0
23025 206138.2 0 1 0 1 0
23026 206138.1 0 0 0 1 0
23027 206139.1 0 1 0 1 1
23028 206139.2 0 0 0 1 1
23029 206140.2 0 0 0 0 0
23030 206140.1 0 0 0 0 0
23031 206141.1 0 0 0 0 0
23032 206141.2 0 0 0 0 1
23033 206142.2 0 0 0 0 1
23034 206142.1 0 0 0 0 0
23035 206143.2 1 1 0 1 1
23036 206143.1 0 1 1 1 1
23037 206144.1 1 0 0 0 0
23038 206144.2 1 0 1 0 0
23039 206145.2 1 0 0 1 0
23040 206145.1 1 0 1 1 0
23041 206146.2 1 0 1 0 0
23042 206146.1 1 0 0 1 0
23043 206147.2 0 0 0 0 0
23044 206147.1 0 0 0 0 0
23045 206148.1 1 0 1 1 0
23046 206148.2 1 1 1 1 0
23047 206149.2 1 1 0 1 1
23048 206149.1 1 1 0 1 1
23049 206150.1 1 1 1 1 0
23050 206150.2 1 1 0 1 0
23051 206151.1 1 1 1 1 1
23052 206151.2 1 1 1 1 1
23053 206152.2 0 1 0 1 1
23054 206152.1 0 1 1 1 1
23055 206153.1 1 1 1 1 1
23056 206153.2 0 1 0 0 1
23057 206154.2 0 1 1 1 1
23058 206154.1 0 1 1 1 1
23059 206155.2 1 1 1 1 1
23060 206155.1 1 1 1 1 1
23061 206156.1 1 1 1 0 0
23062 206156.2 1 1 1 0 0
23063 206157.1 0 0 1 1 0
23064 206157.2 1 0 0 0 0
23065 206158.2 0 0 0 0 0
23066 206158.1 0 0 0 0 0
23067 206159.2 1 0 0 1 0
23068 206159.1 1 0 0 1 0
23069 206160.1 0 0 0 1 0
23070 206160.2 1 0 0 1 0
23071 206161.2 0 1 0 1 0
23072 206161.1 1 1 0 1 0
23073 206162.1 1 1 0 1 1
23074 206162.2 0 1 0 0 1
23075 206163.2 1 1 0 1 1
23076 206163.1 1 1 0 1 0
23077 206164.1 0 1 0 1 0
23078 206164.2 1 1 1 1 1
23079 206165.2 0 1 1 0 1
23080 206165.1 0 1 0 0 1
23081 206166.1 1 1 1 1 1
23082 206166.2 1 1 1 1 1
23083 206167.2 1 1 1 1 1
23084 206167.1 1 1 1 1 1
23085 206168.2 1 1 1 0 1
23086 206168.1 1 1 1 0 1
23087 206169.1 0 0 1 1 0
23088 206169.2 1 0 0 1 0
23089 206170.1 0 0 0 0 1
23090 206170.2 1 0 1 0 1
23091 206171.2 0 0 1 0 0
23092 206171.1 0 0 1 0 0
23093 206172.2 1 0 1 0 0
23094 206172.1 1 0 1 0 0
23095 206173.1 1 0 0 0 0
23096 206173.2 1 1 1 0 1
23097 206174.2 1 0 0 0 0
23098 206174.1 0 0 0 0 0
23099 206175.2 1 1 0 1 1
23100 206175.1 1 1 1 0 1
23101 206176.1 1 1 0 1 1
23102 206176.2 1 1 0 1 1
23103 206177.1 0 1 1 1 1
23104 206177.2 1 1 1 1 1
23105 206178.2 1 1 1 0 1
23106 206178.1 1 1 1 1 1
23107 206179.2 0 1 0 1 1
23108 206179.1 1 1 1 1 1
23109 206180.1 1 0 0 0 1
23110 206180.2 1 0 0 0 1
23111 206181.2 1 0 0 1 0
23112 206181.1 1 0 0 1 0
23113 206182.1 0 0 0 0 1
23114 206182.2 0 0 0 0 1
23115 206183.2 0 0 0 0 0
23116 206183.1 0 0 0 0 0
23117 206184.1 1 0 0 0 0
23118 206184.2 1 0 1 0 0
23119 206185.2 1 0 0 0 0
23120 206185.1 1 0 0 0 0
23121 206186.1 1 1 1 0 0
23122 206186.2 1 1 0 0 0
23123 206187.2 1 1 0 1 1
23124 206187.1 1 1 1 0 0
23125 206188.2 1 1 1 0 0
23126 206188.1 1 1 1 0 0
23127 206189.1 1 0 0 0 1
23128 206189.2 0 0 1 0 1
23129 206190.1 1 1 0 0 1
23130 206190.2 1 0 1 0 1
23131 206191.2 1 1 1 1 1
23132 206191.1 1 1 1 1 1
23133 206192.2 1 0 0 0 0
23134 206192.1 1 0 0 0 0
23135 206193.1 0 0 0 0 0
23136 206193.2 0 0 0 0 0
23137 206194.2 0 0 0 1 1
23138 206194.1 1 1 0 1 0
23139 206195.1 0 1 0 0 0
23140 206195.2 1 1 0 1 1
23141 206196.2 1 1 0 1 1
23142 206196.1 1 1 1 1 0
23143 206197.2 1 0 1 1 0
23144 206197.1 1 1 0 1 0
23145 206198.1 1 1 0 1 1
23146 206198.2 1 1 1 1 1
23147 206199.2 1 1 1 1 1
23148 206199.1 1 1 0 1 1
23149 206200.1 1 1 0 1 1
23150 206200.2 1 1 0 1 1
23151 206201.2 1 1 1 1 1
23152 206201.1 1 1 1 1 1
23153 206202.1 1 1 0 1 1
23154 206202.2 1 1 1 1 1
23155 206203.2 1 1 1 1 1
23156 206203.1 1 1 1 1 1
23157 206204.1 1 0 1 0 1
23158 206204.2 1 0 1 0 0
23159 206205.1 0 0 0 0 0
23160 206205.2 0 0 0 0 0
23161 206206.1 1 0 0 0 1
23162 206206.2 1 0 1 1 0
23163 206207.2 1 1 1 0 0
23164 206207.1 1 1 1 1 1
23165 206208.2 1 0 0 1 0
23166 206208.1 0 0 0 0 0
23167 206209.2 0 0 0 0 0
23168 206209.1 0 0 0 0 0
23169 206210.1 1 1 0 0 1
23170 206210.2 0 1 0 0 0
23171 206211.1 1 1 1 0 1
23172 206211.2 1 1 1 1 1
23173 206212.1 1 1 1 0 1
23174 206212.2 1 1 1 1 1
23175 206213.2 0 1 0 1 1
23176 206213.1 0 1 0 1 1
23177 206214.1 1 1 0 0 1
23178 206214.2 1 1 0 0 0
23179 206215.1 1 1 1 1 1
23180 206215.2 1 1 1 1 1
23181 206216.1 1 0 0 0 0
23182 206216.2 1 0 0 0 0
23183 206217.2 1 0 1 1 0
23184 206217.1 1 0 0 1 0
23185 206218.2 0 0 0 0 1
23186 206218.1 0 0 1 0 1
23187 206219.1 0 1 0 1 1
23188 206219.2 0 1 0 0 1
23189 206220.2 0 0 0 1 1
23190 206220.1 0 1 0 0 1
23191 206221.2 0 1 0 1 1
23192 206221.1 0 1 0 1 1
23193 206222.2 1 1 0 1 1
23194 206222.1 0 1 0 1 0
23195 206223.1 1 1 1 1 1
23196 206223.2 1 1 1 1 1
23197 206224.2 0 1 0 1 1
23198 206224.1 0 1 0 1 1
23199 206225.1 0 0 1 1 1
23200 206225.2 0 0 1 0 1
23201 206226.2 0 1 0 0 0
23202 206226.1 0 0 0 0 1
23203 206227.1 1 1 1 1 1
23204 206227.2 1 1 1 1 1
23205 206228.2 0 0 0 0 1
23206 206228.1 0 0 1 0 1
23207 206229.1 0 0 0 1 0
23208 206229.2 0 0 0 0 0
23209 206230.2 0 0 0 0 0
23210 206230.1 0 0 0 0 0
23211 206231.1 0 1 0 0 1
23212 206231.2 0 1 0 0 0
23213 206232.1 0 1 1 1 1
23214 206232.2 0 1 1 1 1
23215 206233.2 0 1 0 1 1
23216 206233.1 0 1 0 1 0
23217 206234.1 0 1 0 1 1
23218 206234.2 0 1 0 1 1
23219 206235.1 0 1 1 1 1
23220 206235.2 0 1 0 1 1
23221 206236.1 0 1 1 1 1
23222 206236.2 0 1 1 1 1
23223 206237.2 0 0 1 0 1
23224 206237.1 0 1 1 1 1
23225 206238.2 0 0 1 0 1
23226 206238.1 0 1 0 0 1
23227 206239.1 1 1 1 1 1
23228 206239.2 1 1 1 1 1
23229 206240.2 1 0 1 0 0
23230 206240.1 1 0 1 0 0
23231 206241.2 1 0 1 1 1
23232 206241.1 1 0 1 1 0
23233 206242.2 1 0 1 0 0
23234 206242.1 0 0 1 0 0
23235 206243.1 1 0 1 0 1
23236 206243.2 1 0 1 0 0
23237 206244.2 1 1 1 1 0
23238 206244.1 1 1 1 1 0
23239 206245.1 1 1 1 1 0
23240 206245.2 1 1 1 1 0
23241 206246.2 1 0 0 1 1
23242 206246.1 1 1 1 1 1
23243 206247.1 1 1 1 1 1
23244 206247.2 0 1 1 1 1
23245 206248.2 1 1 1 1 1
23246 206248.1 1 1 1 1 1
23247 206249.1 1 1 1 0 1
23248 206249.2 1 1 0 1 0
23249 206250.2 1 1 1 1 1
23250 206250.1 0 1 1 1 1
23251 206251.1 1 1 1 1 1
23252 206251.2 1 1 1 1 1
23253 206252.1 1 1 1 0 1
23254 206252.2 1 1 1 0 1
23255 206253.2 1 1 0 1 1
23256 206253.1 1 0 1 1 0
23257 206254.1 0 0 0 0 0
23258 206254.2 1 0 1 0 0
23259 206255.1 1 0 1 0 0
23260 206255.2 1 0 1 0 0
23261 206256.1 1 0 1 0 0
23262 206256.2 1 1 1 1 0
23263 206257.2 0 1 0 0 0
23264 206257.1 0 1 0 1 0
23265 206258.1 1 1 1 1 0
23266 206258.2 1 1 1 1 1
23267 206259.1 1 1 1 1 1
23268 206259.2 1 1 1 1 1
23269 206260.1 1 1 1 1 1
23270 206260.2 1 1 1 1 1
23271 206261.2 1 1 1 0 0
23272 206261.1 1 1 1 1 0
23273 206262.2 1 1 1 0 1
23274 206262.1 1 1 1 1 0
23275 206263.2 1 1 1 1 1
23276 206263.1 1 1 1 1 1
23277 206264.2 1 1 1 0 1
23278 206264.1 1 1 0 0 1
23279 206265.1 0 0 1 0 1
23280 206265.2 0 0 1 0 0
23281 206266.2 0 0 0 0 0
23282 206266.1 0 0 0 1 1
23283 206267.1 0 0 0 0 0
23284 206267.2 0 0 1 0 0
23285 206268.2 1 0 0 0 1
23286 206268.1 1 0 1 0 1
23287 206269.1 1 1 1 1 1
23288 206269.2 1 1 0 1 1
23289 206270.2 1 1 1 1 0
23290 206270.1 1 1 1 1 1
23291 206271.1 1 1 0 1 1
23292 206271.2 1 1 0 1 1
23293 206272.2 1 1 1 1 1
23294 206272.1 1 1 1 1 1
23295 206273.1 1 0 0 1 0
23296 206273.2 1 1 0 0 0
23297 206274.1 0 1 1 1 1
23298 206274.2 1 1 1 1 1
23299 206275.2 1 1 1 1 1
23300 206275.1 0 1 1 1 1
23301 206276.2 1 0 0 0 0
23302 206276.1 1 0 0 0 0
23303 206277.1 1 0 1 1 0
23304 206277.2 1 0 1 1 0
23305 206278.2 0 0 0 0 1
23306 206278.1 0 0 0 0 0
23307 206279.1 1 0 1 0 1
23308 206279.2 1 0 0 0 1
23309 206280.2 1 0 0 0 0
23310 206280.1 1 0 1 0 0
23311 206281.1 1 0 0 0 0
23312 206281.2 1 1 0 0 0
23313 206282.2 1 1 1 0 0
23314 206282.1 1 0 0 0 0
23315 206283.1 0 0 1 0 1
23316 206283.2 0 1 0 0 1
23317 206284.2 1 1 0 1 1
23318 206284.1 1 1 0 1 1
23319 206285.2 1 0 0 0 1
23320 206285.1 1 1 1 1 0
23321 206286.1 1 1 1 1 1
23322 206286.2 0 1 1 0 1
23323 206287.2 1 1 1 1 1
23324 206287.1 1 1 1 1 1
23325 206288.2 1 0 0 0 1
23326 206288.1 1 0 0 0 1
23327 206289.2 0 0 1 1 0
23328 206289.1 0 0 1 1 0
23329 206290.1 1 0 1 1 0
23330 206290.2 1 0 1 1 0
23331 206291.2 1 1 1 1 0
23332 206291.1 0 0 0 1 1
23333 206292.2 1 1 1 1 0
23334 206292.1 1 1 1 0 1
23335 206293.1 0 0 1 1 1
23336 206293.2 1 1 0 1 1
23337 206294.1 1 1 1 1 1
23338 206294.2 1 1 1 1 1
23339 206295.2 1 1 1 1 1
23340 206295.1 1 1 1 1 1
23341 206296.2 1 1 1 1 1
23342 206296.1 1 1 1 1 1
23343 206297.1 1 1 1 1 1
23344 206297.2 1 1 1 0 1
23345 206298.2 1 1 1 1 1
23346 206298.1 1 1 1 1 1
23347 206299.1 1 1 1 1 1
23348 206299.2 1 1 1 1 1
23349 206300.2 1 0 1 0 1
23350 206300.1 1 0 0 0 1
23351 206301.1 0 0 1 0 0
23352 206301.2 0 0 1 1 0
23353 206302.2 1 0 0 1 0
23354 206302.1 1 0 1 1 1
23355 206303.1 0 0 0 0 0
23356 206303.2 0 0 0 0 0
23357 206304.2 1 1 1 0 0
23358 206304.1 1 1 1 1 0
23359 206305.2 1 1 0 1 1
23360 206305.1 1 1 1 1 0
23361 206306.1 1 1 1 0 1
23362 206306.2 0 1 1 1 1
23363 206307.2 1 1 1 1 0
23364 206307.1 1 1 0 0 1
23365 206308.2 1 1 0 1 1
23366 206308.1 1 1 1 0 1
23367 206309.2 1 1 1 1 1
23368 206309.1 1 1 0 0 1
23369 206310.1 1 1 0 1 1
23370 206310.2 1 1 1 1 1
23371 206311.2 1 1 1 1 1
23372 206311.1 1 1 1 1 1
23373 206312.2 1 1 1 0 0
23374 206312.1 1 0 0 0 0
23375 206313.1 1 0 1 1 0
23376 206313.2 1 0 0 1 0
23377 206314.1 0 0 0 0 0
23378 206314.2 0 0 0 0 0
23379 206315.2 0 0 1 0 1
23380 206315.1 0 0 0 0 1
23381 206316.1 0 0 0 1 1
23382 206316.2 0 1 1 1 0
23383 206317.2 0 0 0 1 0
23384 206317.1 0 0 0 1 0
23385 206318.2 0 1 0 1 1
23386 206318.1 0 1 0 1 0
23387 206319.1 0 0 0 1 0
23388 206319.2 0 0 0 1 1
23389 206320.2 0 1 0 1 1
23390 206320.1 0 1 0 1 1
23391 206321.1 0 0 0 1 1
23392 206321.2 0 0 0 1 1
23393 206322.2 1 1 1 0 1
23394 206322.1 0 1 1 0 1
23395 206323.1 0 1 0 1 1
23396 206323.2 1 1 1 1 1
23397 206324.2 1 0 0 0 1
23398 206324.1 1 0 0 0 0
23399 206325.1 0 0 1 0 1
23400 206325.2 0 0 1 0 0
23401 206326.1 0 0 0 0 0
23402 206326.2 0 0 0 0 0
23403 206327.1 1 1 0 1 0
23404 206327.2 1 1 0 0 1
23405 206328.2 1 1 1 1 1
23406 206328.1 0 1 0 1 1
23407 206329.2 1 0 0 1 0
23408 206329.1 0 1 0 1 0
23409 206330.2 0 1 1 1 1
23410 206330.1 1 1 0 1 1
23411 206331.1 0 1 1 1 1
23412 206331.2 0 1 1 1 1
23413 206332.2 1 1 1 1 1
23414 206332.1 1 1 1 1 1
23415 206333.2 0 0 1 0 1
23416 206333.1 0 0 0 0 0
23417 206334.2 1 1 1 0 1
23418 206334.1 1 1 0 0 1
23419 206335.1 1 1 1 1 1
23420 206335.2 1 1 1 1 1
23421 206336.2 1 0 1 0 0
23422 206336.1 1 0 1 0 0
23423 206337.2 1 0 0 0 0
23424 206337.1 1 0 1 1 0
23425 206338.1 1 0 0 1 0
23426 206338.2 1 0 1 1 0
23427 206339.2 0 0 1 0 0
23428 206339.1 0 0 1 0 0
23429 206340.1 1 0 1 1 0
23430 206340.2 1 0 1 1 1
23431 206341.2 1 1 1 1 0
23432 206341.1 1 1 0 1 1
23433 206342.1 1 1 1 1 1
23434 206342.2 1 1 1 1 1
23435 206343.2 1 1 1 1 1
23436 206343.1 1 1 0 1 1
23437 206344.1 1 1 1 1 1
23438 206344.2 1 1 1 1 1
23439 206345.2 0 1 1 1 1
23440 206345.1 0 1 1 1 1
23441 206346.2 1 1 1 1 1
23442 206346.1 1 1 1 1 1
23443 206347.1 1 1 1 1 1
23444 206347.2 1 1 1 1 1
23445 206348.1 1 1 1 0 1
23446 206348.2 1 1 1 0 1
23447 206349.2 1 0 1 1 0
23448 206349.1 1 0 1 1 0
23449 206350.2 1 0 1 1 0
23450 206350.1 1 0 1 0 0
23451 206351.1 0 0 0 0 0
23452 206351.2 0 0 1 0 0
23453 206352.2 1 0 1 1 0
23454 206352.1 1 0 1 1 1
23455 206353.2 1 0 1 1 0
23456 206353.1 1 1 0 1 0
23457 206354.2 1 1 1 1 0
23458 206354.1 1 1 1 1 0
23459 206355.1 1 1 1 1 1
23460 206355.2 1 1 1 1 1
23461 206356.2 1 1 1 1 1
23462 206356.1 1 1 1 1 1
23463 206357.2 1 1 1 0 1
23464 206357.1 1 1 1 0 1
23465 206358.1 0 1 0 0 0
23466 206358.2 0 0 0 0 0
23467 206359.2 1 1 1 1 1
23468 206359.1 1 1 1 1 1
23469 206360.1 1 1 1 0 0
23470 206360.2 1 1 1 0 1
23471 206361.2 1 0 1 0 0
23472 206361.1 0 0 1 1 0
23473 206362.1 0 0 1 0 0
23474 206362.2 0 0 1 0 0
23475 206363.2 1 0 1 1 0
23476 206363.1 0 1 1 0 0
23477 206364.1 1 1 1 0 1
23478 206364.2 1 0 0 1 1
23479 206365.2 1 0 0 0 0
23480 206365.1 1 0 0 0 0
23481 206366.2 1 1 1 1 1
23482 206366.1 1 1 1 1 0
23483 206367.1 0 0 0 0 1
23484 206367.2 1 0 0 0 0
23485 206368.1 1 1 0 0 1
23486 206368.2 1 1 0 0 1
23487 206369.2 1 1 1 1 1
23488 206369.1 1 1 1 1 1
23489 206370.2 1 1 1 1 1
23490 206370.1 1 1 1 1 1
23491 206371.1 1 1 0 1 1
23492 206371.2 1 1 1 1 1
23493 206372.2 1 0 0 0 1
23494 206372.1 0 0 0 0 1
23495 206373.2 1 0 1 1 0
23496 206373.1 1 0 1 0 0
23497 206374.2 0 0 0 1 0
23498 206374.1 0 0 0 0 0
23499 206375.1 0 0 1 0 0
23500 206375.2 0 0 0 0 0
23501 206376.2 1 0 0 0 1
23502 206376.1 1 1 1 1 1
23503 206377.1 1 0 0 0 0
23504 206377.2 1 1 0 0 0
23505 206378.2 1 1 0 1 0
23506 206378.1 1 1 1 1 1
23507 206379.2 0 1 0 0 0
23508 206379.1 1 1 0 0 1
23509 206380.1 1 1 0 0 1
23510 206380.2 1 1 1 0 1
23511 206381.2 0 0 0 0 0
23512 206381.1 0 0 0 0 1
23513 206382.1 1 1 1 1 1
23514 206382.2 1 1 1 1 1
23515 206383.2 1 1 1 1 1
23516 206383.1 1 1 1 1 1
23517 206384.1 1 1 0 0 1
23518 206384.2 1 1 0 0 1
23519 206385.2 1 0 1 1 0
23520 206385.1 1 1 1 1 0
23521 206386.1 0 0 1 1 1
23522 206386.2 0 0 1 0 0
23523 206387.1 0 1 0 1 0
23524 206387.2 0 1 0 1 1
23525 206388.1 1 1 0 1 1
23526 206388.2 1 1 1 1 1
23527 206389.2 1 1 1 1 1
23528 206389.1 0 1 1 1 0
23529 206390.2 1 1 1 1 1
23530 206390.1 1 1 1 1 0
23531 206391.2 0 1 0 1 0
23532 206391.1 0 1 0 1 0
23533 206392.1 1 1 0 0 0
23534 206392.2 1 1 0 0 0
23535 206393.1 1 1 1 1 1
23536 206393.2 1 1 1 0 1
23537 206394.1 1 1 1 1 1
23538 206394.2 1 1 1 1 1
23539 206395.2 1 1 1 1 1
23540 206395.1 1 1 1 1 1
23541 206396.1 1 1 0 0 0
23542 206396.2 1 0 0 0 0
23543 206397.1 0 0 1 0 0
23544 206397.2 0 0 1 0 0
23545 206398.1 1 0 0 0 1
23546 206398.2 1 0 1 1 0
23547 206399.2 0 1 0 1 0
23548 206399.1 0 1 1 1 0
23549 206400.2 0 1 1 1 0
23550 206400.1 0 1 0 1 1
23551 206401.1 1 1 1 1 1
23552 206401.2 1 1 0 1 0
23553 206402.2 1 0 1 1 1
23554 206402.1 1 1 0 1 1
23555 206403.2 1 1 1 1 1
23556 206403.1 1 1 1 1 1
23557 206404.2 1 1 1 1 0
23558 206404.1 1 1 1 1 1
23559 206405.1 1 1 1 0 1
23560 206405.2 1 1 1 1 1
23561 206406.2 1 1 1 0 1
23562 206406.1 1 1 1 0 1
23563 206407.1 1 1 1 1 1
23564 206407.2 1 1 1 1 1
23565 206408.2 1 0 0 0 0
23566 206408.1 0 0 0 0 0
23567 206409.1 1 0 1 1 0
23568 206409.2 1 1 1 1 0
23569 206410.2 1 1 0 0 1
23570 206410.1 1 0 0 0 0
23571 206411.1 1 1 1 1 1
23572 206411.2 0 1 0 1 0
23573 206412.2 1 1 0 1 1
23574 206412.1 1 1 1 1 1
23575 206413.1 0 0 0 0 0
23576 206413.2 1 0 0 1 0
23577 206414.1 0 1 1 1 0
23578 206414.2 1 1 0 1 0
23579 206415.2 0 1 0 1 1
23580 206415.1 0 1 1 1 1
23581 206416.1 0 0 1 1 1
23582 206416.2 1 0 0 1 1
23583 206417.1 0 1 0 1 1
23584 206417.2 0 1 0 0 1
