"GSM328803" "GSM328805" "GSM328816" "GSM328818" "GSM328828"
"ENSG00000119431" 0.541243662082622 0.61163464569845 0.564679510999665 0.54243834628558 0.648284488185493
"ENSG00000119446" 0.600273699484308 0.590321905585198 0.538412391243168 0.582476273140772 0.571611119403907
"ENSG00000119457" 0.543640772725446 0.516058328415519 0.580589449257689 0.555649194062476 0.534297180433792
"ENSG00000119471" 0.614028626847619 0.670899366600263 0.590854416639726 0.547624324758771 0.653801215019392
"ENSG00000119487" 0.556250847367455 0.558341691417647 0.50769998059388 0.546552693224311 0.559574011041701
"ENSG00000119508" 0.507457347038908 0.540727540121169 0.593141196331751 0.649090300202873 0.612093230615093
"ENSG00000119522" 0.538937567546942 0.574682366988615 0.566512302218854 0.570146002940616 0.554731470048024
"ENSG00000119537" 0.570723630862011 0.48040011978137 0.615013341585634 0.593521001950424 0.541969753509018
"ENSG00000119541" 0.628245337893875 0.563200038799202 0.583287904060417 0.568940601851832 0.497811872705629
"ENSG00000119547" 0.630085993595817 0.740726193786918 0.653798020327953 0.61226082152012 0.678503351606208
"ENSG00000119574" 0.547338660666037 0.555860353386987 0.617041701709117 0.61085489649542 0.55722847999613
"ENSG00000119596" 0.76215559718579 0.531508801586809 0.579622386819824 0.493629231087647 0.596539353757604
"ENSG00000119616" 0.582570003105697 0.55801736096385 0.596579906779556 0.616292175754059 0.57841163136299
"ENSG00000119630" 0.509335002483546 0.527933501780502 0.500049305824519 0.473544254903256 0.61076410858052
"ENSG00000119632" 0.600623090336518 0.545066982410844 0.67331916607209 0.484538361708115 0.596655283568147
"ENSG00000119636" 0.561834752368546 0.579180329541549 0.582593107570574 0.485026953905069 0.596066816515081
"ENSG00000119638" 0.551909742534275 0.438206420032359 0.56111941857659 0.579457615718977 0.260838112955748
"ENSG00000119640" 0.567452095683356 0.570881287254626 0.497116416088218 0.545263366287444 0.615090600960252
"ENSG00000119650" 0.505981807079821 0.47293256928919 0.501184594845809 0.413380489152246 0.541002104291093
"ENSG00000119655" 0.545315410418913 0.555295642776644 0.600465702884764 0.550913813777329 0.585292116554471
"ENSG00000119661" 0.628558605098616 0.574806340575818 0.69382499395535 0.611774788336207 0.612679374997086
"ENSG00000119681" 0.615486644902125 0.620564020165805 0.583302834353064 0.619280226890897 0.585544334183763
"ENSG00000119682" 0.534380421705138 0.573796573589115 0.517725647657677 0.569325749613972 0.581595874857938
"ENSG00000119684" 0.48748111260932 0.534972075299921 0.465019074100835 0.502764744650106 0.569658323512645
"ENSG00000119685" 0.515089147049658 0.525545567725845 0.560478508055626 0.532100903416361 0.567601667550694
"ENSG00000119686" 0.519134571780463 0.48113138628191 0.56178404479166 0.528879309740624 0.498734396906965
"ENSG00000119688" 0.533678062272295 0.5750718422537 0.561520352352299 0.572406727968014 0.561833179471995
"ENSG00000119689" 0.571269442264575 0.614145281983514 0.548964351122799 0.523369722064127 0.612422430528419
"ENSG00000119698" 0.538578523347766 0.568621931380701 0.506059710282561 0.568135482560913 0.491237026578106
"ENSG00000119699" 0.532748651554972 0.579329779163043 0.583040445869393 0.618204104859031 0.599945840200425
"ENSG00000119705" 0.554123468108781 0.575653553186347 0.562959234857057 0.585140613202767 0.544340116760756
"ENSG00000119707" 0.632616971589641 0.590030153649337 0.609153739603113 0.602071776958119 0.609046847835445
"ENSG00000119711" 0.554664137036094 0.598221456597394 0.562272359898029 0.620992956389951 0.575940993918709
"ENSG00000119714" 0.508872147112021 0.55606848101452 0.571815473709662 0.537365388171799 0.516226114913899
"ENSG00000119718" 0.509895418189837 0.552053617745194 0.497687972465933 0.591462263734231 0.564273931881811
"ENSG00000119720" 0.602886097286374 0.653989375825424 0.628759300178717 0.605653303152844 0.683356071603988
"ENSG00000119723" 0.609478514216817 0.555003434456293 0.518269951361475 0.585024227007732 0.592406963332016
"ENSG00000119725" 0.58597215389585 0.483560786127502 0.565670509174159 0.468593803426528 0.538697574502242
"ENSG00000119729" 0.549195319164181 0.57359787030133 0.541850255749719 0.562039118083913 0.584760353644519
"ENSG00000119760" 0.578056417533653 0.600317271978654 0.560871292108274 0.573882324975162 0.62409309474291
"ENSG00000119772" 0.619455331840586 0.60958485995304 0.565252860316453 0.594703172253622 0.573134636782654
"ENSG00000119777" 0.453255698636802 0.568253930635881 0.564902161433692 0.549713196575982 0.565341072918865
"ENSG00000119778" 0.520169391015856 0.521364270812168 0.520861709989888 0.514755644082556 0.508301699096642
"ENSG00000119782" 0.553910438422828 0.558074021913432 0.589682877650262 0.602654278413904 0.540929628803912
"ENSG00000119787" 0.628596688754481 0.608147493296771 0.624693876027521 0.639441900119015 0.612983261870585
"ENSG00000119801" 0.594160286601637 0.583664796153096 0.6178892158594 0.594326247562051 0.536979319490952
"ENSG00000119812" 0.619190205049966 0.556135145749158 0.631637880160539 0.625003516605501 0.408785610092669
"ENSG00000119820" 0.627461065594546 0.672422598738704 0.635887993335744 0.611543784436044 0.619680573886547
"ENSG00000119844" 0.545913331150729 0.571324192104098 0.574742707538158 0.585114232549218 0.597925866141972
"ENSG00000119862" 0.587513595232182 0.519188914133833 0.56748036435608 0.569596200890326 0.527960091610276
"ENSG00000119866" 0.546381367029548 0.554047588753934 0.514204263702567 0.573276053493782 0.555174977977003
"ENSG00000119878" 0.582898347298101 0.560140433093887 0.594688356057097 0.600698499724001 0.593472490723904
"ENSG00000119888" 0.625838146043624 0.557533361135842 0.702775345809864 0.574636728539473 0.564824510872367
"ENSG00000119900" 0.544072805844356 0.620563319289622 0.541945744424881 0.635756440506092 0.582028559954692
"ENSG00000119906" 0.604684496674245 0.659678143313141 0.636166127084369 0.653323176713803 0.668425061780606
"ENSG00000119912" 0.583129261551312 0.582882789476778 0.56259376867611 0.602372664733531 0.565130695967768
"ENSG00000119917" 0.380620916968372 0.601983792547952 0.708151017237023 0.565393475638147 0.610854961693205
"ENSG00000119927" 0.549302075646447 0.591771765766918 0.619864627232156 0.540498190614785 0.624045924145833
"ENSG00000119929" 0.551822556796969 0.581427094093345 0.587656204519452 0.546929006686652 0.575806067103712
"ENSG00000119938" 0.535310769640613 0.596477595156248 0.526454946423884 0.591332935778976 0.57816343969689
"ENSG00000119943" 0.5562438304559 0.616550444552723 0.520645416339849 0.631524387117192 0.590163776508645
"ENSG00000119946" 0.527284588231493 0.598073914011098 0.575807028771033 0.545625980065321 0.628881285233494
"ENSG00000119950" 0.531640224020892 0.575660105563689 0.52110035018056 0.569760675884568 0.604755725253798
"ENSG00000119953" 0.752142309551322 0.65080032399387 0.605923254579517 0.56493961756088 0.575942363072183
"ENSG00000119969" 0.609209516307742 0.629949127146731 0.653168943204873 0.640852527533921 0.614344705706817
"ENSG00000119973" 0.482599884880272 0.579632247984728 0.509222454808074 0.596671623762884 0.609480429401736
"ENSG00000119977" 0.515981443928162 0.572420574347495 0.577564989233075 0.524834569586557 0.597567751011226
"ENSG00000119979" 0.692273612673459 0.600182752649809 0.581227197686105 0.572161152363017 0.547837766005739
"ENSG00000120008" 0.578222655584651 0.621274187033341 0.573652209394812 0.581891106725546 0.617304978512603
"ENSG00000120029" 0.540919572045654 0.62980141341625 0.568199942795464 0.676428301719308 0.578871516160461
"ENSG00000120049" 0.584512677040916 0.571599685342453 0.530383520425439 0.58488904755132 0.621374200434745
"ENSG00000120051" 0.569977254774914 0.576312914680322 0.582155459292476 0.589353628838597 0.589629268771966
"ENSG00000120053" 0.550502480954993 0.642050015241612 0.515282539977896 0.573885095881002 0.577561427804097
"ENSG00000120054" 0.535771514233866 0.565970720522558 0.537269897866693 0.53536180320642 0.547619353427703
"ENSG00000120063" 0.637370878911882 0.624555732788489 0.657149034322472 0.635567377797375 0.584448261629842
"ENSG00000120071" 0.624956207463131 0.649569243127722 0.577373434067388 0.622609600654116 0.614175802696378
"ENSG00000120075" 0.522424851322157 0.507020888620376 0.589230136085054 0.507784028687807 0.536064235986771
"ENSG00000120093" 0.544348119788802 0.570832372616813 0.580093587507766 0.587980433101711 0.592385928896796
"ENSG00000120137" 0.477510056839755 0.555822123036108 0.415972956806565 0.516165554321832 0.549938275627481
"ENSG00000120156" 0.575718555377482 0.602132973228584 0.613601988845376 0.612194572421357 0.610222241643917
"ENSG00000120160" 0.52915323823215 0.570116582440366 0.496952541456908 0.600953520858027 0.606693387109336
"ENSG00000120251" 0.663953064245343 0.592953728252179 0.552550208895331 0.615202529256772 0.551427865709124
"ENSG00000120253" 0.614108037749126 0.563079687763898 0.605398184222143 0.611374294645544 0.612401746531291
"ENSG00000120254" 0.620728351181607 0.58924152124817 0.599955212381946 0.57078678306601 0.605053809524477
"ENSG00000120256" 0.625811284556415 0.577107512678769 0.597434861626994 0.567102276970685 0.566032560621145
"ENSG00000120265" 0.599927046939047 0.673139366881918 0.663534331474468 0.643175508295783 0.622751992615438
"ENSG00000120278" 0.628448697933416 0.774032661286524 0.638582487373063 0.782607343506817 0.734639035237088
"ENSG00000120279" 0.527542559565267 0.566355925332759 0.583412774117158 0.552626412880813 0.53673290446448
"ENSG00000120280" 0.65294358706279 0.669799805964874 0.601934755664294 0.712535894232764 0.72308587372969
"ENSG00000120306" 0.576270715414311 0.7292117923624 0.635516512659177 0.623822328343931 0.659705836072102
"ENSG00000120314" 0.530417325476696 0.543007865232529 0.589775702995926 0.533399651433085 0.583489479310608
"ENSG00000120332" 0.649364033101046 0.701484608970908 0.692116323018381 0.720150327183671 0.662783098152429
"ENSG00000120333" 0.551546802767476 0.535973464371317 0.542487154976992 0.499235132191279 0.54503515774229
"ENSG00000120341" 0.658901344309858 0.585424794045903 0.580369895718426 0.567315424827623 0.562615887024496
"ENSG00000120437" 0.665465310557096 0.666801123514302 0.686850159419993 0.719482987110822 0.724411026849132
"ENSG00000120438" 0.677209077787444 0.586897277858842 0.636571233518285 0.639475957811687 0.54266627774015
"ENSG00000120458" 0.554061269422379 0.551011431160153 0.550166239680943 0.551546998360829 0.56902486183856
"ENSG00000120500" 0.606955107315716 0.65298730217729 0.580249198319892 0.623422845218927 0.582722280681091
"ENSG00000120509" 0.593265104721171 0.576363980845021 0.590809935451259 0.524665739923625 0.569692128563903
"ENSG00000120526" 0.517576947810706 0.573111727911129 0.546348347068279 0.608138292259435 0.563359039896122
"ENSG00000120533" 0.518237222073662 0.57359320539985 0.599587496877434 0.582496785993716 0.623212549765062
"ENSG00000120539" 0.600098680106712 0.56942595860873 0.610195518702001 0.518139930679759 0.570216057960048
"ENSG00000120549" 0.577734788713051 0.53492899586382 0.552861450893892 0.56975543561264 0.552039233483992
"ENSG00000120563" 0.537676805389405 0.588558395161751 0.547017512679095 0.56420412135407 0.658986199226369
"ENSG00000120586" 0.638751879366886 0.603657452274651 0.640449825268308 0.592410704054901 0.623397263238239
"ENSG00000120594" 0.615011499748223 0.725362026182844 0.573649487387309 0.639943099937544 0.624694739898166
"ENSG00000120616" 0.627244723046168 0.626250318287434 0.650384459925514 0.63036741983256 0.59271030417407
"ENSG00000120647" 0.606476906015666 0.688877068892771 0.605614901657781 0.619486268189326 0.678148414867455
"ENSG00000120656" 0.55337255262594 0.531208280548936 0.561752806903167 0.533782517272768 0.552998993769993
"ENSG00000120659" 0.518591262342878 0.592379295022224 0.546067564659658 0.568044922838259 0.612143335112472
"ENSG00000120662" 0.580549597111921 0.502370754438445 0.597965408598264 0.581636916863273 0.504398063247653
"ENSG00000120669" 0.535893499288643 0.414827374685049 0.513086874189693 0.605214359068779 0.457255436020127
"ENSG00000120675" 0.554362735828128 0.574921284269871 0.610107094206789 0.600979322881237 0.580886963047754
"ENSG00000120686" 0.544437701544689 0.608344260210356 0.563303430260815 0.660063625213926 0.53169331131691
"ENSG00000120688" 0.601215974539483 0.604543865053104 0.616760772605482 0.731438655290479 0.622992963626906
"ENSG00000120690" 0.56564825228048 0.499720187408423 0.63934481246819 0.513954232915629 0.563027040552924
"ENSG00000120693" 0.661735980984936 0.713056759333039 0.650051282947333 0.781784237777102 0.545696075833368
"ENSG00000120694" 0.500219732833171 0.586306496284427 0.581183238079913 0.528892055907491 0.558524823844551
"ENSG00000120696" 0.584146835972708 0.572653297839225 0.58710603301505 0.614849809242692 0.540379009064742
"ENSG00000120697" 0.586894564001063 0.626932719048501 0.615689165520191 0.649159312057753 0.629441448298368
"ENSG00000120699" 0.608102555723813 0.632038928032371 0.627320083535313 0.593818470917012 0.630669456718923
"ENSG00000120705" 0.567581046034776 0.568743522532197 0.578505782396939 0.565227422314205 0.578495470280693
"ENSG00000120709" 0.602182336101164 0.542904396348546 0.530212066551682 0.552710892910064 0.559687218844741
"ENSG00000120727" 0.632280216883038 0.64708933944832 0.612374717974759 0.683610473359061 0.630985388883106
"ENSG00000120729" 0.625609562611209 0.684833974982763 0.626487923463278 0.654739085149252 0.64378655823145
"ENSG00000120733" 0.58947954205989 0.632078503087555 0.637368455727559 0.700509396809983 0.583876868246589
"ENSG00000120738" 0.643349749374827 0.572004164247693 0.499719722874209 0.589040830242932 0.543923282875355
"ENSG00000120742" 0.675971556602647 0.537069850689576 0.590257526847877 0.610360330551463 0.561668663049994
"ENSG00000120756" 0.588262804706329 0.622250589053833 0.6233817706147 0.591259523073642 0.562426976443943
"ENSG00000120784" 0.545425464279128 0.641771979289663 0.56523219261877 0.652547820211502 0.639838359696764
"ENSG00000120802" 0.55502427329816 0.50248051490863 0.545180157614992 0.437990256777888 0.569499061624587
"ENSG00000120805" 0.594146912906094 0.59743964551443 0.56889724940001 0.609276906367734 0.551621690572684
"ENSG00000120820" 0.582229092040332 0.593437210572773 0.563666418925952 0.567429243859892 0.603485590914741
"ENSG00000120832" 0.479478426851785 0.612192371996131 0.498878435112345 0.468239160077806 0.554763009476269
"ENSG00000120833" 0.540155315466163 0.467009040878979 0.579296968377998 0.559108229919596 0.527473449913709
"ENSG00000120837" 0.553460471838322 0.562032423901391 0.599021457862232 0.551023525349176 0.494274623956294
"ENSG00000120860" 0.596789892543945 0.620174333007921 0.583673043672834 0.623617615450362 0.657463733161898
"ENSG00000120868" 0.579722220927322 0.566751512890139 0.563545574832404 0.578665552284402 0.577837401876112
"ENSG00000120885" 0.706691401836798 0.539702679847355 0.504969978213182 0.542296296612626 0.546312675730441
"ENSG00000120896" 0.543542161076408 0.594381881646527 0.518966182202576 0.567028269335568 0.607223958529776
"ENSG00000120899" 0.598332895910531 0.624961268441153 0.582965558064185 0.661259051041683 0.598091207723434
"ENSG00000120910" 0.605154540101511 0.45331173613257 0.551277364773357 0.570066755033571 0.415623146243618
"ENSG00000120913" 0.535651004278963 0.565425169911131 0.533035953742042 0.579634472859124 0.571507707567986
"ENSG00000120915" 0.582535896514687 0.557760909553428 0.604085231238123 0.605587681582757 0.575275895019701
"ENSG00000120925" 0.567675944126672 0.574155552590505 0.562171140337612 0.578021630440767 0.575964285827217
"ENSG00000120948" 0.604490459917886 0.524061519455883 0.605436553118314 0.629599528476583 0.578826004032027
"ENSG00000120963" 0.601123813396248 0.569271415410324 0.580787240998949 0.572877064785311 0.57482697974947
"ENSG00000120992" 0.523063879257094 0.546280280581273 0.590515714149311 0.558909727114999 0.541488398266144
"ENSG00000121005" 0.513529583445813 0.556152113472572 0.552367096842735 0.57001299946026 0.554682131624612
"ENSG00000121022" 0.624156475139156 0.692928263627502 0.665039177837682 0.649726255692215 0.663434766307832
"ENSG00000121039" 0.611550948042614 0.706731840762626 0.573541487257305 0.595282601263813 0.631281394974405
"ENSG00000121057" 0.499956676072208 0.555221260254267 0.570097129051419 0.512890156174447 0.591481472631486
"ENSG00000121058" 0.59371550731586 0.556240896555597 0.557725922792327 0.488460530027344 0.553916758533062
"ENSG00000121060" 0.543061848998085 0.548168709959799 0.580921843862454 0.527068522773701 0.568496221902485
"ENSG00000121064" 0.596664419407698 0.600934075618803 0.700174035706023 0.62018143956643 0.616374785421866
"ENSG00000121067" 0.659557168824023 0.567478631181642 0.757439450247065 0.606127665933333 0.607951606553278
"ENSG00000121068" 0.521819546941247 0.567857202117272 0.583916736691803 0.608136621566208 0.549205680722081
"ENSG00000121073" 0.632643784178512 0.656031060746113 0.658742506207399 0.659902717081809 0.708462467053522
"ENSG00000121083" 0.592129326716497 0.597646901121594 0.607442118466396 0.544448687371375 0.581309460990682
"ENSG00000121101" 0.561357194896617 0.548902511024212 0.643038364756112 0.581057259660837 0.509858752585785
"ENSG00000121104" 0.560077346087671 0.595622363218226 0.442885583527832 0.546632348617509 0.556233920392658
"ENSG00000121152" 0.535442167625525 0.525555102901826 0.52334827199303 0.502504621789445 0.439708022805794
"ENSG00000121207" 0.611154203224558 0.518336901336421 0.708635632369122 0.586626650005156 0.583030552105597
"ENSG00000121210" 0.534058132756968 0.505781739528397 0.567016721177991 0.546915380349694 0.484564114832988
"ENSG00000121211" 0.594187164388292 0.612588530034126 0.534937830163618 0.62282175424484 0.576305808121812
"ENSG00000121274" 0.574506227024097 0.583112811335313 0.572851222013484 0.594637306191843 0.568996851240399
"ENSG00000121281" 0.58002363028501 0.51966391259272 0.609759687812145 0.560494074026673 0.523844101144062
"ENSG00000121297" 0.482317611072331 0.552941073688199 0.551431133748072 0.538038685692206 0.611964375343776
"ENSG00000121310" 0.578818542960564 0.58277374210736 0.595072493253578 0.562722729893826 0.537650196543611
"ENSG00000121316" 0.592730222097231 0.60737506254505 0.61780622722947 0.616229573656365 0.598329864213552
"ENSG00000121351" 0.60665692524836 0.645100293588883 0.624555412232714 0.648019605886564 0.656110276054265
"ENSG00000121380" 0.577784127136462 0.562282302560164 0.610246381123625 0.566061418790504 0.555455662588948
"ENSG00000121390" 0.562701019031592 0.55976615706231 0.55044184701542 0.589879660863292 0.594106547327773
"ENSG00000121481" 0.554559673885898 0.558774889946955 0.55104672761073 0.548665476328983 0.586003025046805
"ENSG00000121542" 0.60716435960503 0.601686881837393 0.592725332263394 0.50421171168014 0.606382996756834
"ENSG00000121552" 0.530219368703544 0.402296230110886 0.594488524847642 0.475938480544117 0.51152444188333
"ENSG00000121577" 0.572020822281629 0.578768328441923 0.504392586633757 0.557421807726583 0.574386906928761
"ENSG00000121578" 0.612622644774859 0.599551132813136 0.612488361787983 0.605211066580662 0.595345875713659
"ENSG00000121579" 0.547447752858931 0.608354773353105 0.542991859176436 0.633771542855693 0.649911270705146
"ENSG00000121644" 0.528698592348321 0.550605922673233 0.514569776065278 0.543914402393793 0.588173543506215
"ENSG00000121671" 0.523596740749714 0.589246003595854 0.539360146987101 0.570898776560314 0.497094379237061
"ENSG00000121680" 0.62006938087434 0.62284310651926 0.58956112078773 0.557853840845493 0.582242587981721
"ENSG00000121691" 0.63843854696436 0.674264207958243 0.624621685780647 0.640639314479199 0.625135362825181
"ENSG00000121741" 0.536279763562842 0.57949942379828 0.587448386581396 0.620147080334005 0.615581752170246
"ENSG00000121749" 0.533220504220758 0.568051263322801 0.594178574580186 0.590933990535694 0.610907168819133
"ENSG00000121753" 0.562317900550495 0.565855206347891 0.580743951707479 0.596853476683267 0.646459602197674
"ENSG00000121764" 0.589903107616539 0.658542463105144 0.636874549911169 0.605915284150363 0.648522199307737
"ENSG00000121769" 0.577917807043832 0.569927199175874 0.601620461594446 0.638633520938871 0.556025955759587
"ENSG00000121774" 0.630059327701961 0.515587290722039 0.653925824284995 0.615514256163856 0.476095232317472
"ENSG00000121775" 0.617022052726818 0.592569395462345 0.573437284898247 0.566752197466877 0.581449587328994
"ENSG00000121848" 0.561139108307505 0.54593974440317 0.590019135223758 0.494137219625485 0.581819160970363
"ENSG00000121851" 0.502843096087615 0.555785522629841 0.600553842139669 0.560008179388052 0.542672227037984
"ENSG00000121864" 0.454694524093499 0.563174403845313 0.563592989921172 0.559347277596421 0.492412591530762
"ENSG00000121879" 0.725488754376442 0.649520263292125 0.602604377659601 0.61224157187425 0.62387088439393
"ENSG00000121892" 0.642550603830911 0.774746984512821 0.679504382089791 0.698252037618209 0.730622721317058
"ENSG00000121897" 0.683907139577927 0.59219837117027 0.581874179750748 0.606063266821705 0.579603495761769
"ENSG00000121898" 0.561786277815779 0.574016632411207 0.600040947468548 0.503377025193956 0.527660371961836
"ENSG00000121900" 0.474213412364349 0.595455049403784 0.567040159781514 0.589802108098644 0.611860172984718
"ENSG00000121904" 0.683764454226575 0.57886009432359 0.584097155260928 0.571765206217822 0.564422159044844
"ENSG00000121905" 0.614364688827763 0.533694133526171 0.587629131139443 0.543433818658035 0.563185617864245
"ENSG00000121933" 0.542212867897651 0.531868383667707 0.591237070586609 0.566867365278313 0.489568004043827
"ENSG00000121957" 0.552431145516271 0.661536182374373 0.605511726163829 0.603839957172879 0.675357460707985
"ENSG00000121964" 0.619808394143035 0.589630279337625 0.583513252052776 0.612033020461118 0.528413112982642
"ENSG00000121988" 0.610021701408555 0.636080196404414 0.646381283359058 0.49051307037915 0.578107597794477
"ENSG00000121989" 0.625580288805974 0.678944854703314 0.613011807633893 0.630444010929887 0.667171764769393
"ENSG00000122012" 0.590487369412505 0.557928052223686 0.627355412584782 0.609670171254042 0.534380926987968
"ENSG00000122026" 0.627209208881561 0.567418191671176 0.514261605542106 0.584891977958883 0.611081996678238
"ENSG00000122034" 0.665305543386208 0.611130829818819 0.566772514726468 0.578662072352655 0.605351747100141
"ENSG00000122035" 0.589564445874739 0.623132095699003 0.592550439206505 0.570181698727622 0.500588735993927
"ENSG00000122042" 0.663189777482896 0.688516411048429 0.552314425182592 0.700910249088462 0.666585066206231
"ENSG00000122068" 0.60064897385696 0.609179378631863 0.693385674984024 0.60860809119501 0.580541268094952
"ENSG00000122121" 0.557343814876889 0.637543739971155 0.469026244031591 0.558536771338559 0.615123558440312
"ENSG00000122140" 0.544846018969491 0.591344671380184 0.520270072694552 0.580339464652516 0.61689048359772
"ENSG00000122176" 0.58099672351794 0.546651932402024 0.604902844054495 0.571914346149838 0.554666712348581
"ENSG00000122188" 0.553294576075692 0.622412556649947 0.560100067515566 0.642420892838672 0.590038613061874
"ENSG00000122194" 0.69050525316479 0.575096161027314 0.521454781636483 0.533233511178763 0.546860777205185
"ENSG00000122218" 0.587939619288621 0.617603225777744 0.565427264389958 0.577211454246689 0.563441535467807
"ENSG00000122254" 0.590505176557393 0.585098332439526 0.566501642381089 0.617052565289958 0.590738674272814
"ENSG00000122257" 0.56960841460862 0.652730479954468 0.59245931715296 0.61182269240836 0.64318087896328
"ENSG00000122299" 0.5821979111999 0.600572064920433 0.611979762020915 0.531539640138872 0.555127318396543
"ENSG00000122335" 0.592820618825423 0.602698197271479 0.550334433665476 0.602895420569556 0.518748503099617
"ENSG00000122359" 0.624336787761881 0.631448122008787 0.610336916397109 0.598130570885818 0.605900696146084
"ENSG00000122367" 0.590148694087834 0.582434302067008 0.562142773868211 0.604332515568389 0.561513778242363
"ENSG00000122376" 0.532929298316342 0.540018921701014 0.546684677989284 0.54362776576744 0.537702786706524
"ENSG00000122386" 0.541258266386347 0.488522516820947 0.512196451747495 0.420290329646192 0.529335368243118
"ENSG00000122406" 0.587678787402054 0.661867018752089 0.544012364238246 0.61243749610647 0.646748989083902
"ENSG00000122420" 0.567012678915353 0.581474688476021 0.552912313315516 0.561422702370582 0.53733192540891
"ENSG00000122435" 0.549766169775878 0.568040081902761 0.557918028064321 0.58136768261223 0.598197634956887
"ENSG00000122477" 0.66665042698518 0.609250150826925 0.561942247215721 0.556254164304741 0.598301274985054
"ENSG00000122481" 0.59192344841253 0.521157479739218 0.637800896332621 0.570968847879193 0.510733397164138
"ENSG00000122482" 0.636268340911 0.571946064871991 0.669769032610596 0.745090484582208 0.57825561306471
"ENSG00000122483" 0.529935138962069 0.611989044555481 0.578769298258968 0.56003817851864 0.593236173204303
"ENSG00000122484" 0.626574718013877 0.539014566130422 0.720512223785919 0.559703013008033 0.492588087667158
"ENSG00000122490" 0.549437246953137 0.509338881751723 0.60179432778623 0.545587562270812 0.469967569644029
"ENSG00000122507" 0.594599768567424 0.584032976191823 0.558656490770324 0.593288331431894 0.570922207014115
"ENSG00000122512" 0.578145282113911 0.61141281023673 0.595044401158186 0.679560484783342 0.634948265069025
"ENSG00000122515" 0.490078233755508 0.485378679652935 0.536783709838042 0.504390549202991 0.596133334554705
"ENSG00000122545" 0.625351134892945 0.695339709633191 0.663456436421451 0.667896466668008 0.690265512761505
"ENSG00000122550" 0.608553675494131 0.592124502080445 0.66079199856278 0.616540730082834 0.64437192024003
"ENSG00000122557" 0.515932822680379 0.558833339760749 0.609663993763963 0.56052628173221 0.534917358059289
"ENSG00000122565" 0.569603606272014 0.511337283493234 0.549549517538025 0.432756080842514 0.498578851292622
"ENSG00000122566" 0.620123581626273 0.616485993486611 0.609293452342979 0.628679162933143 0.60763765884666
"ENSG00000122585" 0.58336653258851 0.676907766226433 0.589657051177881 0.664457947738695 0.653122506082872
"ENSG00000122591" 0.553872554435178 0.530989859821177 0.567725388496483 0.541773964562201 0.565478053464074
"ENSG00000122643" 0.560786665384009 0.611890188414752 0.632099293031084 0.602763998135474 0.599390819610802
"ENSG00000122674" 0.627740307705507 0.642942426216238 0.606481861047287 0.59963988329727 0.599795950493887
"ENSG00000122691" 0.508038805330141 0.499786786945278 0.470548107016556 0.51319389635293 0.540501825391271
"ENSG00000122692" 0.581104805145174 0.47761023323562 0.59036773147797 0.631905125879155 0.488251212540246
"ENSG00000122694" 0.545000048735344 0.512498301190228 0.546508595072827 0.494923252264995 0.541092117982302
"ENSG00000122705" 0.548381637774214 0.563084781340811 0.557773085239681 0.58011170434213 0.558986310062603
"ENSG00000122707" 0.537434090337203 0.550589210307808 0.541959289264608 0.570980167844525 0.502079352940676
"ENSG00000122741" 0.591681906920448 0.572347294754305 0.581127819963099 0.534129893785094 0.596134752606518
"ENSG00000122778" 0.545019233183429 0.504993726506182 0.622118889529167 0.558227945732885 0.536051815808826
"ENSG00000122779" 0.560217537623767 0.518208551347933 0.641644224230959 0.55942751976968 0.520241157477131
"ENSG00000122783" 0.536919174534763 0.622428464909363 0.55172884313149 0.581824458290354 0.628847952866175
"ENSG00000122786" 0.626789209410874 0.584743736824896 0.629628018744158 0.612338429004337 0.589563358468833
"ENSG00000122852" 0.582045527678106 0.564929748246253 0.595933658189987 0.586089216517898 0.573131686582906
"ENSG00000122861" 0.532476956087565 0.56202725697697 0.497883239830474 0.532590269837005 0.545334871957582
"ENSG00000122873" 0.64849435985376 0.640869584904287 0.595490704442176 0.596041788715561 0.587924530076373
"ENSG00000122877" 0.556130255915322 0.545240693757889 0.594824081544955 0.547013649710364 0.490713781758697
"ENSG00000122882" 0.598366570566219 0.569437531215476 0.650627126079378 0.588499342268451 0.565357160472187
"ENSG00000122884" 0.589298332967628 0.60375364345594 0.59074926076307 0.617041799505795 0.596757684838409
"ENSG00000122912" 0.565573062935519 0.572636460511381 0.562041999825987 0.463042097981252 0.575826392513025
"ENSG00000122952" 0.401049192086984 0.537767870394889 0.524439438413667 0.509266870798757 0.574674445457799
"ENSG00000122958" 0.505762282064589 0.58513194189743 0.58290507896935 0.589663448710484 0.595752815835264
"ENSG00000122965" 0.603924697993268 0.585956253786158 0.623235613481324 0.599858752259796 0.651258126537099
"ENSG00000122966" 0.651627471986223 0.609860304293055 0.572827082533778 0.570102401922239 0.634297868270419
"ENSG00000122970" 0.637744516548486 0.567214743148927 0.513962333740352 0.569305244910751 0.571277396394282
"ENSG00000122971" 0.592642710371002 0.612894592883681 0.554106907871521 0.571253949641035 0.564456713870623
"ENSG00000122986" 0.615353103540047 0.581977004806609 0.627861233296287 0.64323553915585 0.600174831118994
"ENSG00000123064" 0.573349577578664 0.582949054874987 0.550307653675497 0.565354438464684 0.55585080191156
"ENSG00000123066" 0.543418904664833 0.511447394401511 0.544875765458664 0.484659988175078 0.510804935433167
"ENSG00000123080" 0.564601029166587 0.570104960935281 0.610425141224106 0.572525412384952 0.559671318735049
